brand,model,submodel,year,age,mileage,mileage_per_year,mileage_missing,gear,engine,color,price,priceType,sourceName,sourceType,sourceUrl,externalId,dateRecorded,created_at,updated_at,id
MG,ZS (ปี 17-21) EV SUV -,UNKNOWN,2020,5,150000,30000,0,UNKNOWN,UNKNOWN,UNKNOWN,2888000,LISTED,ONE2CAR,WEBSITE,www.one2car.com/for-sale/mg-zs-ev-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%9B%E0%B8%A3%E0%B8%B4%E0%B8%A1%E0%B8%93%E0%B8%91%E0%B8%A5-%E0%B8%A1%E0%B8%B5%E0%B8%99%E0%B8%9A%E0%B8%B8%E0%B8%A3%E0%B8%B5/17911533?auc=true,17911533,9/9/2025,12/10/2025 14:14,12/10/2025 14:14,30122
HONDA,CR-V,2.4 E SUV,2017,8,155000,19375,0,UNKNOWN,UNKNOWN,UNKNOWN,5490000,LISTED,ONE2CAR,WEBSITE,www.one2car.com/for-sale/honda-cr-v-e-%E0%B8%A0%E0%B8%B2%E0%B8%84%E0%B9%80%E0%B8%AB%E0%B8%99%E0%B8%B7%E0%B8%AD-%E0%B8%AD%E0%B8%B3%E0%B9%80%E0%B8%A0%E0%B8%AD%E0%B8%AA%E0%B8%B2%E0%B8%A3%E0%B8%A0%E0%B8%B5/17792575,17792575,9/9/2025,12/10/2025 14:14,12/10/2025 14:14,30124
TOYOTA,YARIS ATIV,1.2 G SEDAN,2018,7,75000,10714.28571,0,UNKNOWN,UNKNOWN,UNKNOWN,3590000,LISTED,ONE2CAR,WEBSITE,www.one2car.com/for-sale/toyota-yaris-ativ-g-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%9B%E0%B8%A3%E0%B8%B4%E0%B8%A1%E0%B8%93%E0%B8%91%E0%B8%A5-%E0%B8%81%E0%B8%B2%E0%B8%8D%E0%B8%88%E0%B8%99%E0%B8%B2%E0%B8%A0%E0%B8%B4%E0%B9%80%E0%B8%A9%E0%B8%81/17736259,17736259,9/9/2025,12/10/2025 14:14,12/10/2025 14:14,30125
TOYOTA,FORTUNER,2.8 LEGENDER SUV - 4 WD,2022,3,40000,13333.33333,0,UNKNOWN,UNKNOWN,UNKNOWN,12990000,LISTED,ONE2CAR,WEBSITE,www.one2car.com/for-sale/toyota-fortuner-legender-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%9B%E0%B8%A3%E0%B8%B4%E0%B8%A1%E0%B8%93%E0%B8%91%E0%B8%A5-%E0%B8%81%E0%B8%B2%E0%B8%8D%E0%B8%88%E0%B8%99%E0%B8%B2%E0%B8%A0%E0%B8%B4%E0%B9%80%E0%B8%A9%E0%B8%81/17539180?auc=true,17539180,9/9/2025,12/10/2025 14:14,12/10/2025 14:14,30126
VOLKSWAGEN,NEW BEETLE,2.0 A 4 HATCHBACK,2012,13,175000,13461.53846,0,UNKNOWN,UNKNOWN,UNKNOWN,3500000,LISTED,ONE2CAR,WEBSITE,www.one2car.com/for-sale/volkswagen-new-beetle-a4-%E0%B8%A0%E0%B8%B2%E0%B8%84%E0%B8%95%E0%B8%B0%E0%B8%A7%E0%B8%B1%E0%B8%99%E0%B8%AD%E0%B8%AD%E0%B8%81-%E0%B8%AD%E0%B8%B3%E0%B9%80%E0%B8%A0%E0%B8%AD%E0%B9%80%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%87%E0%B8%8A%E0%B8%A5%E0%B8%9A%E0%B8%B8%E0%B8%A3%E0%B8%B5/17461076,17461076,9/9/2025,12/10/2025 14:14,12/10/2025 14:14,30127
MERCEDES-BENZ,GLC220,2.0 W 253 D SUV,2021,4,5000,1250,0,UNKNOWN,UNKNOWN,UNKNOWN,14990000,LISTED,ONE2CAR,WEBSITE,www.one2car.com/for-sale/mercedes-benz-glc220-d-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%9B%E0%B8%A3%E0%B8%B4%E0%B8%A1%E0%B8%93%E0%B8%91%E0%B8%A5-%E0%B8%81%E0%B8%B2%E0%B8%8D%E0%B8%88%E0%B8%99%E0%B8%B2%E0%B8%A0%E0%B8%B4%E0%B9%80%E0%B8%A9%E0%B8%81/17460304,17460304,9/9/2025,12/10/2025 14:14,12/10/2025 14:14,30128
TOYOTA,VIOS,1.5 E SEDAN,2012,13,200000,15384.61538,0,UNKNOWN,UNKNOWN,UNKNOWN,1550000,LISTED,ONE2CAR,WEBSITE,www.one2car.com/for-sale/toyota-vios-e-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%9B%E0%B8%A3%E0%B8%B4%E0%B8%A1%E0%B8%93%E0%B8%91%E0%B8%A5-%E0%B8%81%E0%B8%B2%E0%B8%8D%E0%B8%88%E0%B8%99%E0%B8%B2%E0%B8%A0%E0%B8%B4%E0%B9%80%E0%B8%A9%E0%B8%81/17455764,17455764,9/9/2025,12/10/2025 14:14,12/10/2025 14:14,30130
TOYOTA,ALPHARD,2.5 HYBRID X E-FOUR VAN - 4 WD,2018,7,160000,22857.14286,0,UNKNOWN,UNKNOWN,UNKNOWN,14790000,LISTED,ONE2CAR,WEBSITE,www.one2car.com/for-sale/toyota-alphard-hybrid-x-e-four-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%9B%E0%B8%A3%E0%B8%B4%E0%B8%A1%E0%B8%93%E0%B8%91%E0%B8%A5-%E0%B8%81%E0%B8%B2%E0%B8%8D%E0%B8%88%E0%B8%99%E0%B8%B2%E0%B8%A0%E0%B8%B4%E0%B9%80%E0%B8%A9%E0%B8%81/17348477?auc=true,17348477,9/9/2025,12/10/2025 14:14,12/10/2025 14:14,30131
TOYOTA,FORTUNER,2.4 V SUV,2020,5,90000,18000,0,UNKNOWN,UNKNOWN,UNKNOWN,8990000,LISTED,ONE2CAR,WEBSITE,www.one2car.com/for-sale/toyota-fortuner-v-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%9B%E0%B8%A3%E0%B8%B4%E0%B8%A1%E0%B8%93%E0%B8%91%E0%B8%A5-%E0%B8%81%E0%B8%B2%E0%B8%8D%E0%B8%88%E0%B8%99%E0%B8%B2%E0%B8%A0%E0%B8%B4%E0%B9%80%E0%B8%A9%E0%B8%81/17301271,17301271,9/9/2025,12/10/2025 14:14,12/10/2025 14:14,30132
TOYOTA,YARIS ATIV,1.2 SPORT SEDAN,2023,2,35000,17500,0,UNKNOWN,UNKNOWN,UNKNOWN,3980000,LISTED,ONE2CAR,WEBSITE,www.one2car.com/for-sale/toyota-yaris-ativ-sport-%E0%B8%A0%E0%B8%B2%E0%B8%84%E0%B8%95%E0%B8%B0%E0%B8%A7%E0%B8%B1%E0%B8%99%E0%B8%AD%E0%B8%AD%E0%B8%81-%E0%B8%AD%E0%B8%B3%E0%B9%80%E0%B8%A0%E0%B8%AD%E0%B9%80%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%87%E0%B8%8A%E0%B8%A5%E0%B8%9A%E0%B8%B8%E0%B8%A3%E0%B8%B5/17126806,17126806,9/9/2025,12/10/2025 14:14,12/10/2025 14:14,30134
HONDA,CR-V,2.4 EL SUV - 4 WD,2018,7,170000,24285.71429,0,UNKNOWN,UNKNOWN,UNKNOWN,5890000,LISTED,ONE2CAR,WEBSITE,www.one2car.com/for-sale/honda-cr-v-el-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%9B%E0%B8%A3%E0%B8%B4%E0%B8%A1%E0%B8%93%E0%B8%91%E0%B8%A5-%E0%B8%81%E0%B8%B2%E0%B8%8D%E0%B8%88%E0%B8%99%E0%B8%B2%E0%B8%A0%E0%B8%B4%E0%B9%80%E0%B8%A9%E0%B8%81/16861779?auc=true,16861779,9/9/2025,12/10/2025 14:14,12/10/2025 14:14,30135
MERCEDES-BENZ,E220,2.0 W 213 D AMG DYNAMIC SEDAN,2017,8,95000,11875,0,UNKNOWN,UNKNOWN,UNKNOWN,14990000,LISTED,ONE2CAR,WEBSITE,www.one2car.com/for-sale/mercedes-benz-e220-d-amg-dynamic-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%9B%E0%B8%A3%E0%B8%B4%E0%B8%A1%E0%B8%93%E0%B8%91%E0%B8%A5-%E0%B8%A3%E0%B8%B2%E0%B8%A1%E0%B8%AD%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B8%B2-%E0%B8%AA%E0%B8%B8%E0%B8%82%E0%B8%B2%E0%B8%A0%E0%B8%B4%E0%B8%9A%E0%B8%B2%E0%B8%A55/16801359,16801359,9/9/2025,12/10/2025 14:14,12/10/2025 14:14,30136
VOLVO,V60,2.0 RECHARGE T 8 INSCRIPTION WAGON - 4 WD AT,2022,3,70000,23333.33333,0,UNKNOWN,UNKNOWN,UNKNOWN,11490000,LISTED,ONE2CAR,WEBSITE,www.one2car.com/for-sale/volvo-v60-recharge-t8-inscription-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%9B%E0%B8%A3%E0%B8%B4%E0%B8%A1%E0%B8%93%E0%B8%91%E0%B8%A5-%E0%B8%97%E0%B9%88%E0%B8%B2%E0%B8%9E%E0%B8%A3%E0%B8%B0-%E0%B8%A7%E0%B8%87%E0%B9%80%E0%B8%A7%E0%B8%B5%E0%B8%A2%E0%B8%99%E0%B9%83%E0%B8%AB%E0%B8%8D%E0%B9%88-%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%A3%E0%B8%B2%E0%B8%A12/16732518,16732518,9/9/2025,12/10/2025 14:14,12/10/2025 14:14,30137
MERCEDES-BENZ,C200,1.8 W 204 ELEGANCE CGI BLUEEFFICIENCY SEDAN - CGI BLUEEFFICIENCY ELEGANCE,2012,13,180000,13846.15385,0,UNKNOWN,UNKNOWN,UNKNOWN,3550000,LISTED,ONE2CAR,WEBSITE,www.one2car.com/for-sale/mercedes-benz-c200-elegance-cgi-blueefficiency-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%9B%E0%B8%A3%E0%B8%B4%E0%B8%A1%E0%B8%93%E0%B8%91%E0%B8%A5-%E0%B8%AA%E0%B8%B8%E0%B8%82%E0%B8%B8%E0%B8%A1%E0%B8%A7%E0%B8%B4%E0%B8%97/17126279,17126279,9/9/2025,12/10/2025 14:14,12/10/2025 14:14,30138
MAZDA,3,2.0 S SEDAN,2014,11,175000,15909.09091,0,UNKNOWN,UNKNOWN,UNKNOWN,2600000,LISTED,ONE2CAR,WEBSITE,www.one2car.com/for-sale/mazda-3-s-%E0%B8%A0%E0%B8%B2%E0%B8%84%E0%B9%83%E0%B8%95%E0%B9%89-%E0%B8%AD%E0%B8%B3%E0%B9%80%E0%B8%A0%E0%B8%AD%E0%B8%81%E0%B8%B0%E0%B8%97%E0%B8%B9%E0%B9%89/17368223,17368223,9/9/2025,12/10/2025 14:14,12/10/2025 14:14,30139
CHEVROLET,CRUZE,1.6 LS SEDAN,2011,14,130000,9285.714286,0,UNKNOWN,UNKNOWN,UNKNOWN,1150000,LISTED,ONE2CAR,WEBSITE,www.one2car.com/for-sale/chevrolet-cruze-ls-%E0%B8%A0%E0%B8%B2%E0%B8%84%E0%B8%AD%E0%B8%B5%E0%B8%AA%E0%B8%B2%E0%B8%99-%E0%B8%AD%E0%B8%B3%E0%B9%80%E0%B8%A0%E0%B8%AD%E0%B9%80%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%87%E0%B8%AB%E0%B8%99%E0%B8%AD%E0%B8%87%E0%B8%84%E0%B8%B2%E0%B8%A2/17466661,17466661,9/9/2025,12/10/2025 14:14,12/10/2025 14:14,30140
PEUGEOT,2008,1.2 ALLURE SUV,2022,3,40000,13333.33333,0,UNKNOWN,UNKNOWN,UNKNOWN,5600000,LISTED,ONE2CAR,WEBSITE,www.one2car.com/for-sale/peugeot-2008-allure-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%9B%E0%B8%A3%E0%B8%B4%E0%B8%A1%E0%B8%93%E0%B8%91%E0%B8%A5-%E0%B8%AD%E0%B9%88%E0%B8%AD%E0%B8%99%E0%B8%99%E0%B8%B8%E0%B8%8A/17991941,17991941,9/9/2025,12/10/2025 14:14,12/10/2025 14:14,30141
MERCEDES-BENZ,CLA200,1.6 W 117 URBAN SEDAN - AT,2020,5,70000,14000,0,UNKNOWN,UNKNOWN,UNKNOWN,7800000,LISTED,ONE2CAR,WEBSITE,www.one2car.com/for-sale/mercedes-benz-cla200-urban-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%9B%E0%B8%A3%E0%B8%B4%E0%B8%A1%E0%B8%93%E0%B8%91%E0%B8%A5-%E0%B8%81%E0%B8%B2%E0%B8%8D%E0%B8%88%E0%B8%99%E0%B8%B2%E0%B8%A0%E0%B8%B4%E0%B9%80%E0%B8%A9%E0%B8%81/17733449,17733449,9/9/2025,12/10/2025 14:14,12/10/2025 14:14,30142
VOLVO,S80,2.0 D 4 SEDAN,2013,12,185000,15416.66667,0,UNKNOWN,UNKNOWN,UNKNOWN,4190000,LISTED,ONE2CAR,WEBSITE,www.one2car.com/for-sale/volvo-s80-d4-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%9B%E0%B8%A3%E0%B8%B4%E0%B8%A1%E0%B8%93%E0%B8%91%E0%B8%A5-%E0%B8%9B%E0%B8%B4%E0%B9%88%E0%B8%99%E0%B9%80%E0%B8%81%E0%B8%A5%E0%B9%89%E0%B8%B2-%E0%B8%96%E0%B8%99%E0%B8%99%E0%B8%9A%E0%B8%A3%E0%B8%A1%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%8A%E0%B8%99%E0%B8%99%E0%B8%B5/16420360,16420360,9/9/2025,12/10/2025 14:14,12/10/2025 14:14,30143
HONDA,CITY,1.5 S CNG SEDAN,2013,12,195000,16250,0,UNKNOWN,UNKNOWN,UNKNOWN,2290000,LISTED,ONE2CAR,WEBSITE,www.one2car.com/for-sale/honda-city-s-cng-%E0%B8%A0%E0%B8%B2%E0%B8%84%E0%B9%80%E0%B8%AB%E0%B8%99%E0%B8%B7%E0%B8%AD-%E0%B8%AD%E0%B8%B3%E0%B9%80%E0%B8%A0%E0%B8%AD%E0%B9%80%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%87%E0%B8%A5%E0%B8%B3%E0%B8%9B%E0%B8%B2%E0%B8%87/14725101,14725101,9/9/2025,12/10/2025 14:14,12/10/2025 14:14,30144
HONDA,JAZZ,1.5 S HATCHBACK - I-DSI,2007,18,150000,8333.333333,0,UNKNOWN,UNKNOWN,UNKNOWN,1650000,LISTED,ONE2CAR,WEBSITE,www.one2car.com/for-sale/honda-jazz-s-%E0%B8%A0%E0%B8%B2%E0%B8%84%E0%B9%80%E0%B8%AB%E0%B8%99%E0%B8%B7%E0%B8%AD-%E0%B8%AD%E0%B8%B3%E0%B9%80%E0%B8%A0%E0%B8%AD%E0%B9%80%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%87%E0%B8%A5%E0%B8%B3%E0%B8%9B%E0%B8%B2%E0%B8%87/11437816,11437816,9/9/2025,12/10/2025 14:14,12/10/2025 14:14,30145
BMW,X1,2.0 E 84 SDRIVE 18 I M SPORT SUV - SDRIVE 18 D M SPORT AT,2015,10,120000,12000,0,UNKNOWN,UNKNOWN,UNKNOWN,4200000,LISTED,ONE2CAR,WEBSITE,www.one2car.com/for-sale/bmw-x1-sdrive18i-m-sport-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%9B%E0%B8%A3%E0%B8%B4%E0%B8%A1%E0%B8%93%E0%B8%91%E0%B8%A5-%E0%B8%A3%E0%B8%B2%E0%B8%A1%E0%B8%AD%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B8%B2-%E0%B8%AA%E0%B8%B8%E0%B8%82%E0%B8%B2%E0%B8%A0%E0%B8%B4%E0%B8%9A%E0%B8%B2%E0%B8%A55/17627468,17627468,9/9/2025,12/10/2025 14:14,12/10/2025 14:14,30146
TOYOTA,COROLLA ALTIS,1.8 G SEDAN,2009,16,235786,14736.625,0,UNKNOWN,UNKNOWN,UNKNOWN,1480000,LISTED,ONE2CAR,WEBSITE,www.one2car.com/for-sale/toyota-corolla-altis-g-%E0%B8%A0%E0%B8%B2%E0%B8%84%E0%B9%80%E0%B8%AB%E0%B8%99%E0%B8%B7%E0%B8%AD-%E0%B8%AD%E0%B8%B3%E0%B9%80%E0%B8%A0%E0%B8%AD%E0%B9%80%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%87%E0%B8%A5%E0%B8%B3%E0%B8%9B%E0%B8%B2%E0%B8%87/13633438,13633438,9/9/2025,12/10/2025 14:14,12/10/2025 14:14,30147
HONDA,CITY,1.5 SV SEDAN,2015,10,155000,15500,0,UNKNOWN,UNKNOWN,UNKNOWN,3080000,LISTED,ONE2CAR,WEBSITE,www.one2car.com/for-sale/honda-city-sv-%E0%B8%A0%E0%B8%B2%E0%B8%84%E0%B9%80%E0%B8%AB%E0%B8%99%E0%B8%B7%E0%B8%AD-%E0%B8%AD%E0%B8%B3%E0%B9%80%E0%B8%A0%E0%B8%AD%E0%B9%80%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%87%E0%B8%A5%E0%B8%B3%E0%B8%9B%E0%B8%B2%E0%B8%87/17612441,17612441,9/9/2025,12/10/2025 14:14,12/10/2025 14:14,30148
HONDA,CIVIC,1.8 FDS SEDAN - I-VTEC,2009,16,180000,11250,0,UNKNOWN,UNKNOWN,UNKNOWN,2090000,LISTED,ONE2CAR,WEBSITE,www.one2car.com/for-sale/honda-civic-s-%E0%B8%A0%E0%B8%B2%E0%B8%84%E0%B9%80%E0%B8%AB%E0%B8%99%E0%B8%B7%E0%B8%AD-%E0%B8%AD%E0%B8%B3%E0%B9%80%E0%B8%A0%E0%B8%AD%E0%B9%80%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%87%E0%B8%A5%E0%B8%B3%E0%B8%9B%E0%B8%B2%E0%B8%87/14219112,14219112,9/9/2025,12/10/2025 14:14,12/10/2025 14:14,30149
BMW,X1,2.0 F 48 SDRIVE 18 D XLINE SUV,2019,6,97800,16300,0,UNKNOWN,UNKNOWN,UNKNOWN,7990000,LISTED,ONE2CAR,WEBSITE,www.one2car.com/for-sale/bmw-x1-sdrive18d-xline-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%9B%E0%B8%A3%E0%B8%B4%E0%B8%A1%E0%B8%93%E0%B8%91%E0%B8%A5-%E0%B8%9E%E0%B8%B1%E0%B8%92%E0%B8%99%E0%B8%B2%E0%B8%81%E0%B8%B2%E0%B8%A3-%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%A3%E0%B8%B2%E0%B8%A19%E0%B8%95%E0%B8%B1%E0%B8%94%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88/17709851,17709851,9/9/2025,12/10/2025 14:14,12/10/2025 14:14,30152
TOYOTA,AVANZA,1.5 E WAGON - AT,2008,17,240000,14117.64706,0,UNKNOWN,UNKNOWN,UNKNOWN,1250000,LISTED,ONE2CAR,WEBSITE,www.one2car.com/for-sale/toyota-avanza-e-%E0%B8%A0%E0%B8%B2%E0%B8%84%E0%B9%80%E0%B8%AB%E0%B8%99%E0%B8%B7%E0%B8%AD-%E0%B8%AD%E0%B8%B3%E0%B9%80%E0%B8%A0%E0%B8%AD%E0%B8%AB%E0%B8%B2%E0%B8%87%E0%B8%94%E0%B8%87/17803701,17803701,9/9/2025,12/10/2025 14:14,12/10/2025 14:14,30153
MAZDA,2,1.3 SPORTS HIGH CONNECT HATCHBACK,2017,8,112800,14100,0,UNKNOWN,UNKNOWN,UNKNOWN,2600000,LISTED,ONE2CAR,WEBSITE,www.one2car.com/for-sale/mazda-2-sports-high-connect-%E0%B8%A0%E0%B8%B2%E0%B8%84%E0%B8%95%E0%B8%B0%E0%B8%A7%E0%B8%B1%E0%B8%99%E0%B8%AD%E0%B8%AD%E0%B8%81-%E0%B8%AD%E0%B8%B3%E0%B9%80%E0%B8%A0%E0%B8%AD%E0%B8%9A%E0%B8%B2%E0%B8%87%E0%B8%A5%E0%B8%B0%E0%B8%A1%E0%B8%B8%E0%B8%87/17805475,17805475,9/9/2025,12/10/2025 14:14,12/10/2025 14:14,30155
MITSUBISHI,TRITON,2.4 DOUBLE CABGLS PLUS LTD PICKUP - DOUBLE CAB,2016,9,20000,2222.222222,0,UNKNOWN,UNKNOWN,UNKNOWN,3490000,LISTED,ONE2CAR,WEBSITE,www.one2car.com/for-sale/mitsubishi-triton-gls-plus-ltd-double-cab-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%9B%E0%B8%A3%E0%B8%B4%E0%B8%A1%E0%B8%93%E0%B8%91%E0%B8%A5-%E0%B8%AD%E0%B8%B3%E0%B9%80%E0%B8%A0%E0%B8%AD%E0%B8%9B%E0%B8%B2%E0%B8%81%E0%B9%80%E0%B8%81%E0%B8%A3%E0%B9%87%E0%B8%94/18063734,18063734,9/9/2025,12/10/2025 14:14,12/10/2025 14:14,30156
ISUZU,D-MAX,3.0 CAB-4 HI-LANDER CAB 4 PICKUP,2003,22,25000,1136.363636,0,UNKNOWN,UNKNOWN,UNKNOWN,1590000,LISTED,ONE2CAR,WEBSITE,www.one2car.com/for-sale/isuzu-d-max-hi-lander-cab4-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%9B%E0%B8%A3%E0%B8%B4%E0%B8%A1%E0%B8%93%E0%B8%91%E0%B8%A5-%E0%B8%AD%E0%B8%B3%E0%B9%80%E0%B8%A0%E0%B8%AD%E0%B8%9B%E0%B8%B2%E0%B8%81%E0%B9%80%E0%B8%81%E0%B8%A3%E0%B9%87%E0%B8%94/18063552,18063552,9/9/2025,12/10/2025 14:14,12/10/2025 14:14,30157
HONDA,CR-V,1.6 DT E SUV,2017,8,25000,3125,0,UNKNOWN,UNKNOWN,UNKNOWN,4990000,LISTED,ONE2CAR,WEBSITE,www.one2car.com/for-sale/honda-cr-v-dt-e-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%9B%E0%B8%A3%E0%B8%B4%E0%B8%A1%E0%B8%93%E0%B8%91%E0%B8%A5-%E0%B8%AD%E0%B8%B3%E0%B9%80%E0%B8%A0%E0%B8%AD%E0%B8%9B%E0%B8%B2%E0%B8%81%E0%B9%80%E0%B8%81%E0%B8%A3%E0%B9%87%E0%B8%94/18063474,18063474,9/9/2025,12/10/2025 14:14,12/10/2025 14:14,30158
BMW,520D,2.0 F 10 M SPORT SEDAN - AT,2016,9,75000,8333.333333,0,UNKNOWN,UNKNOWN,UNKNOWN,7790000,LISTED,ONE2CAR,WEBSITE,www.one2car.com/for-sale/bmw-520d-m-sport-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%9B%E0%B8%A3%E0%B8%B4%E0%B8%A1%E0%B8%93%E0%B8%91%E0%B8%A5-%E0%B8%AA%E0%B8%B8%E0%B8%82%E0%B8%B8%E0%B8%A1%E0%B8%A7%E0%B8%B4%E0%B8%97/18052000,18052000,9/9/2025,12/10/2025 14:14,12/10/2025 14:14,30159
TOYOTA,COROLLA CROSS,1.8 HYBRID SMART SUV,2021,4,150000,37500,0,UNKNOWN,UNKNOWN,UNKNOWN,5790000,LISTED,ONE2CAR,WEBSITE,www.one2car.com/for-sale/toyota-corolla-cross-hybrid-smart-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%9B%E0%B8%A3%E0%B8%B4%E0%B8%A1%E0%B8%93%E0%B8%91%E0%B8%A5-%E0%B8%AD%E0%B8%B3%E0%B9%80%E0%B8%A0%E0%B8%AD%E0%B8%9A%E0%B8%B2%E0%B8%87%E0%B8%9E%E0%B8%A5%E0%B8%B5/17660392,17660392,9/9/2025,12/10/2025 14:14,12/10/2025 14:14,30160
MERCEDES-BENZ,GLA200,1.6 W 156 URBAN SUV - AT,2014,11,30000,2727.272727,0,UNKNOWN,UNKNOWN,UNKNOWN,5400000,LISTED,ONE2CAR,WEBSITE,www.one2car.com/for-sale/mercedes-benz-gla200-urban-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%9B%E0%B8%A3%E0%B8%B4%E0%B8%A1%E0%B8%93%E0%B8%91%E0%B8%A5-%E0%B8%AD%E0%B8%B3%E0%B9%80%E0%B8%A0%E0%B8%AD%E0%B8%9A%E0%B8%B2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%8D%E0%B9%88/17901141,17901141,9/9/2025,12/10/2025 14:14,12/10/2025 14:14,30161
